UID;KSEF_REF;KSEF_DATA;SYMBOL;NAZWA_SKR;NAZWA_PEL;ADRES;KRAJ;KOD;MIASTO;NIP_KOD;NIP;NUMER_DOK;DATA_DOK;L_FAKT;LPARA;LFISK;FAKTURA;DATA_FAKT;WARTOSC_Z;WARTOSC_R;FORMA_P;TERMIN_P;FAKTURA_MP;NETTO22;VAT22;NETTO12;VAT12;NETTO07;VAT07;NETTO03;VAT03;NETTO0;NETTOZWOL;NETTO_NP;TYP_FAKT;NOTATKI;NETTO81;VAT81;NETTO82;VAT82;NETTO83;VAT83;NETTO84;VAT84;BEZODL;UWAGI;DATA_DOST;WALUTA;KURS;TABELA;TABELA_D;CENA_BRT;NETTO;BRUTTO;VAT;OZN_VAT;GTU_01;GTU_02;GTU_03;GTU_04;GTU_05;GTU_06;GTU_07;GTU_08;GTU_09;GTU_10;GTU_11;GTU_12;GTU_13;SW;EE;WSTO_EE;IED;TP;TT_WNT;TT_D;MR_T;MR_UZ;I_42;I_63;B_SPV;B_SPV_DOST;B_MPV_PROW;ZLY_DLUG
;;;"FA";"Jędrzej Zdziechowski";"Jędrzej Zdziechowski";"ul. Wiejska 30";;"05-500";"Piaseczno";;;"FA 00014/02/2020";2020-02-19;1;0;0;"00014/02/2020";2020-02-19;0.00;0.00;"przelew 3 dni";2020-02-22;0;0.00;0.00;0.00;0.00;10648.15;851.85;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-19;"PLN";1.0000;;;0;10648.15;11500.00;851.85;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Espes";"Espes Sp. z o.o";"ul. Ewy 4";;"05-816";"Opacz-Kolonia";;"5342144288";"FA 00015/02/2020";2020-02-20;1;0;0;"00015/02/2020";2020-02-20;0.00;0.00;"Przelew  14 dni";2020-03-05;0;4420.00;1016.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-20;"PLN";1.0000;;;0;4420.00;5436.60;1016.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"CMP centrum medyczne";"Centrum Medyczne Puławska  Sp. z o.o.";"ul. Puławska 49";;"05-500";"Piaseczno";;"123-09-55-789";"FA 00016/02/2020";2020-02-20;1;0;0;"00016/02/2020";2020-02-20;0.00;0.00;"Przelew  14 dni";2020-03-05;0;1857.00;427.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-20;"PLN";1.0000;;;0;1857.00;2284.11;427.11;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Galandia Marek Galas";"Galandia Marek Galas";"ul. Kniaziewicza 45 lok. 344";;"05-500";"Piaseczno";;"8261696714";"FA 00017/02/2020";2020-02-20;1;0;0;"00017/02/2020";2020-02-20;0.00;0.00;"Przelew  14 dni";2020-03-05;0;9875.00;2271.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-20;"PLN";1.0000;;;0;9875.00;12146.25;2271.25;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Gmina Lesznowola-Szkoła N";"Gmina Lesznowola";"ul. Gminna 60";;"05-506";"Lesznowola";;"1231220334";"FA 00018/02/2020";2020-02-20;1;0;0;"00018/02/2020";2020-02-20;0.00;0.00;"Przelew  14 dni";2020-03-05;0;3370.00;775.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-20;"PLN";1.0000;;;0;3370.00;4145.10;775.10;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Gmina Lesznowola-Szkoła N";"Gmina Lesznowola";"ul. Gminna 60";;"05-506";"Lesznowola";;"1231220334";"FA 00019/02/2020";2020-02-20;1;0;0;"00019/02/2020";2020-02-20;0.00;0.00;"Przelew  14 dni";2020-03-05;0;2160.00;496.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-20;"PLN";1.0000;;;0;2160.00;2656.80;496.80;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Adam Nawarenko";"Adam Nawarenko";"ul. Dworcowa 38 m 138";;"05-500";"Piaseczno";;;"FA 00020/02/2020";2020-02-20;1;0;0;"00020/02/2020";2020-02-20;0.00;0.00;"przelew 3 dni";2020-02-23;0;0.00;0.00;0.00;0.00;3920.00;313.60;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-20;"PLN";1.0000;;;0;3920.00;4233.60;313.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Paweł Dąbrowski";"Paweł Dąbrowski";"ul. Braci Czapskich 59";;"05-532";"Pilawa";;;"FA 00021/02/2020";2020-02-20;1;0;0;"00021/02/2020";2020-02-20;0.00;0.00;"przelew 3 dni";2020-02-23;0;0.00;0.00;0.00;0.00;4425.00;354.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-20;"PLN";1.0000;;;0;4425.00;4779.00;354.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Dariusz Łuniewski";"Dariusz Łuniewski";"ul. Gminnna 36H";;"05-506";"Lesznowola";;;"FA 00022/02/2020";2020-02-24;1;0;0;"00022/02/2020";2020-02-24;0.00;0.00;"przelew 30 dni";2020-03-25;0;0.00;0.00;0.00;0.00;4074.07;325.93;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-24;"PLN";1.0000;;;0;4074.07;4400.00;325.93;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Michał Wyszomierski";"Michał Wyszomierski";"ul. Gminna 36E";;"05-506";"Lesznowola";;;"FA 00023/02/2020";2020-02-24;1;0;0;"00023/02/2020";2020-02-24;0.00;0.00;"przelew 30 dni";2020-03-25;0;0.00;0.00;0.00;0.00;4074.07;325.93;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-24;"PLN";1.0000;;;0;4074.07;4400.00;325.93;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Łukasz Klawinowski";"Łukasz Klawinowski";"ul. Polna 19D";;"05-500";"Mysiadło";;;"FA 00024/02/2020";2020-02-24;1;0;0;"00024/02/2020";2020-02-24;0.00;0.00;"przelew 3 dni";2020-02-27;0;0.00;0.00;0.00;0.00;7140.00;571.20;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-24;"PLN";1.0000;;;0;7140.00;7711.20;571.20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"First";"FIRST Public Relations Sp.z o.o.";"ul. Belgijska 11";;"02-511";"Warszawa";;"525-21-33-370";"FA 00025/02/2020";2020-02-25;1;0;0;"00025/02/2020";2020-02-25;0.00;0.00;"Przelew  14 dni";2020-03-10;0;250.00;57.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-25;"PLN";1.0000;;;0;250.00;307.50;57.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"IREKS PROKOPOWICZ";"IREKS PROKOPOWICZ Sp.z o.o";"Milejowice ul. Cerekiewska 55";;"26-652";"Zakrzew";;"796-22-06-116";"FA 00026/02/2020";2020-02-26;1;0;0;"00026/02/2020";2020-02-26;0.00;0.00;"Przelew  14 dni";2020-03-11;0;1450.00;333.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-26;"PLN";1.0000;;;0;1450.00;1783.50;333.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"IFS Eastern Europe nowy";"Industrial and Financial Systems Central and Eastern                                                     Europe Sp. z o.o.";"ul. M. Flisa 4";;"02-247";"Warszawa";;"526-25-06-111";"FA 00027/02/2020";2020-02-26;1;0;0;"00027/02/2020";2020-02-26;0.00;0.00;"Przelew  14 dni";2020-03-11;0;1350.00;310.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-26;"PLN";1.0000;;;0;1350.00;1660.50;310.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Anna Sadownik";"Anna Sadownik";"ul. Malczewskiego 16/18";;"05-091";"Ząbki";;;"FA 00028/02/2020";2020-02-26;1;0;0;"00028/02/2020";2020-02-26;0.00;0.00;"przelew 3 dni";2020-02-29;0;0.00;0.00;0.00;0.00;550.00;44.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-26;"PLN";1.0000;;;0;550.00;594.00;44.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Simple Paweł Kosieradzki";"Simple Paweł Kosieradzki";"Nowa Iwiczna ul. Torowa 10";;"05-500";"Piaseczno";;"5211060556";"FA 00029/02/2020";2020-02-26;1;0;0;"00029/02/2020";2020-02-26;0.00;0.00;"Przelew  14 dni";2020-03-11;0;4000.00;920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-26;"PLN";1.0000;;;0;4000.00;4920.00;920.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Joanna Szulowska";"Joanna Szulowska";"ul. Polna 19E";;"05-500";"Mysiadło";;;"FA 00030/02/2020";2020-02-27;1;0;0;"00030/02/2020";2020-02-27;0.00;0.00;"przelew 3 dni";2020-03-01;0;0.00;0.00;0.00;0.00;8120.00;649.60;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-27;"PLN";1.0000;;;0;8120.00;8769.60;649.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Mariusz Suchecki";"Mariusz Suchecki";"ul. XXI Wieku 16C/2";;"05-500";"Józefosław";;;"FA 00031/02/2020";2020-02-27;1;0;0;"00031/02/2020";2020-02-27;4565.70;0.00;"gotówka";2020-02-27;0;0.00;0.00;0.00;0.00;4227.50;338.20;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-27;"PLN";1.0000;;;0;4227.50;4565.70;338.20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"GR8Concept";"GR8Concept Mariusz Suchecki";"ul. XXI Wieku 15C/2";;"05-500";"Józefosław";;"7971514314";"FA 00032/02/2020";2020-02-27;1;0;0;"00032/02/2020";2020-02-27;0.00;0.00;"Przelew  14 dni";2020-03-12;0;4227.50;972.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-27;"PLN";1.0000;;;0;4227.50;5199.83;972.33;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Monika Biedrzycka";"Monika Biedrzycka";"ul. Niecała 3 m 25";;"05-500";"Piaseczno";;;"FA 00033/02/2020";2020-02-28;1;0;0;"00033/02/2020";2020-02-28;600.00;0.00;"Przelew 180 dni";2020-08-28;0;0.00;0.00;0.00;0.00;3325.00;266.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-28;"PLN";1.0000;;;0;3325.00;3591.00;266.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Instytut Fizjologii mochn";"Instytut Fizjologii i Patologii Słuchu";"ul. Mochnackiego 10";;"02-042";"Warszawa";;"526-17-44-423";"FA 00034/02/2020";2020-02-28;1;0;0;"00034/02/2020";2020-02-28;0.00;0.00;"Przelew  14 dni";2020-03-13;0;180.00;41.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-28;"PLN";1.0000;;;0;180.00;221.40;41.40;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Główny Inspektorat";"Główny Inspektorat Ochrony Roślin i Nasiennictwa";"Al. Jana Pawła II 11";;"00-828";"Warszawa";;"5262605468";"FA 00035/02/2020";2020-02-28;1;0;0;"00035/02/2020";2020-02-28;0.00;0.00;"Przelew  14 dni";2020-03-13;0;180.00;41.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-02-28;"PLN";1.0000;;;0;180.00;221.40;41.40;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Zbigniew Kocon";"Zbigniew Kocon";"ul. Pruszkowska 29 m 272";;"02-119";"Warszawa";;;"FA 00001/03/2020";2020-03-02;1;0;0;"00001/03/2020";2020-03-02;0.00;0.00;"przelew 3 dni";2020-03-05;0;0.00;0.00;0.00;0.00;4320.00;345.60;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-02;"PLN";1.0000;;;0;4320.00;4665.60;345.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FZ";"GDD";"GDD Spółka z ograniczoną odpowiedzialnością Sp.k.";"ul. Pl. Konstytucji 4 / 28";;"00-552";"Warszawa";;"5213587842";"FZ 00001/03/2020";2020-03-02;1;0;0;"00001/03/2020";2020-03-02;0.00;0.00;"Przelew 7 dni";2020-03-02;0;8610.05;1980.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-02;"PLN";1.0000;;;0;8610.05;10590.36;1980.31;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Jadwiga Mazurek";"Jadwiga Mazurek";"ul. Polki 7 m 22";;"02-826";"Warszawa";;;"FA 00002/03/2020";2020-03-03;1;0;0;"00002/03/2020";2020-03-03;0.00;0.00;"przelew 3 dni";2020-03-06;0;0.00;0.00;0.00;0.00;6000.00;480.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-03;"PLN";1.0000;;;0;6000.00;6480.00;480.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"X-trade";"X-Trade Brokers DM S.A.";"ul. Ogrodowa 58";;"00-876";"Warszawa";;"5272443955";"FA 00003/03/2020";2020-03-03;1;0;0;"00003/03/2020";2020-03-03;0.00;0.00;"Przelew  14 dni";2020-03-17;0;250.00;57.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-03;"PLN";1.0000;;;0;250.00;307.50;57.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Dariusz Bojko";"Dariusz Bojko";"Wola Boglewska 44a";;"05-604";"Wola Boglewska";;;"FA 00004/03/2020";2020-03-03;1;0;0;"00004/03/2020";2020-03-03;0.00;0.00;"przelew 3 dni";2020-03-06;0;0.00;0.00;0.00;0.00;11760.00;940.80;0.00;0.00;0.00;0.00;5040.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-03;"PLN";1.0000;;;0;16800.00;17740.80;940.80;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Łukasz Wiadrowski";"Łukasz Wiadrowski";"ul. Pawia 9 m 49";;"05-500";"Piaseczno";;;"FA 00005/03/2020";2020-03-04;1;0;0;"00005/03/2020";2020-03-04;3699.00;0.00;"gotówka";2020-03-04;0;0.00;0.00;0.00;0.00;3425.00;274.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-04;"PLN";1.0000;;;0;3425.00;3699.00;274.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Stefan Zalenay";"Stefan Zalenay";"ul. Jarząbka 22 m 146";;"05-500";"Piaseczno";;;"FA 00006/03/2020";2020-03-04;1;0;0;"00006/03/2020";2020-03-04;4968.00;0.00;"gotówka";2020-03-04;0;0.00;0.00;0.00;0.00;4600.00;368.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-04;"PLN";1.0000;;;0;4600.00;4968.00;368.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Paweł Stefański";"Paweł Stefański";"ul. Nadarzyńska 14/14";;"05-500";"Piaseczno";;;"FA 00007/03/2020";2020-03-06;1;0;0;"00007/03/2020";2020-03-06;0.00;0.00;"przelew 3 dni";2020-03-09;0;0.00;0.00;0.00;0.00;4850.00;388.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-06;"PLN";1.0000;;;0;4850.00;5238.00;388.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"ASTERUS";"ASTERUS Paweł Karski";"Al. Niepodległości 58";;"02-626";"Warszawa";;"521-044-11-15";"FA 00008/03/2020";2020-03-06;1;0;0;"00008/03/2020";2020-03-06;0.00;0.00;"Przelew  14 dni";2020-03-20;0;1450.00;333.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-06;"PLN";1.0000;;;0;1450.00;1783.50;333.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Ministerstwo";"Ministerstwo Rolnictwa i Rozwoju Wsi";"ul. Wspólna 30";;"00-930";"Warszawa";;"526-12-81-638";"FA 00009/03/2020";2020-03-06;1;0;0;"00009/03/2020";2020-03-06;0.00;0.00;"Przelew  14 dni";2020-03-20;0;1750.00;402.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-06;"PLN";1.0000;;;0;1750.00;2152.50;402.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"3pro Sp. z o.o.";"3pro Sp. z o.o.";"ul. Marcina Flisa 4";;"02-247";"Warszawa";;"7010105224";"FA 00010/03/2020";2020-03-06;1;0;0;"00010/03/2020";2020-03-06;0.00;0.00;"Przelew  14 dni";2020-03-20;0;250.00;57.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-06;"PLN";1.0000;;;0;250.00;307.50;57.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Jacek Dobraczyński";"Jacek Dobraczyński";"ul. Łomiańska18B";;"01-684";"Warszawa";;;"FA 00011/03/2020";2020-03-10;1;0;0;"00011/03/2020";2020-03-10;0.00;0.00;"przelew 3 dni";2020-03-13;0;0.00;0.00;0.00;0.00;4320.00;345.60;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;4320.00;4665.60;345.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Małgorzata Świetlik";"Małgorzata Świetlik";"ul. Główna 34";;"05-500";"Jazgarzew";;;"FA 00012/03/2020";2020-03-10;1;0;0;"00012/03/2020";2020-03-10;5378.40;0.00;"gotówka";2020-03-10;0;0.00;0.00;0.00;0.00;4980.00;398.40;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;4980.00;5378.40;398.40;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"IREKS PROKOPOWICZ";"IREKS PROKOPOWICZ Sp.z o.o";"Milejowice ul. Cerekiewska 55";;"26-652";"Zakrzew";;"796-22-06-116";"FA 00013/03/2020";2020-03-10;1;0;0;"00013/03/2020";2020-03-10;0.00;0.00;"Przelew  14 dni";2020-03-24;0;5320.00;1223.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;5320.00;6543.60;1223.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Mirosław Czarnecki";"Mirosław Czarnecki";"ul.Piaskowa 15E";;"05-510";"Chylice";;;"FA 00014/03/2020";2020-03-10;1;0;0;"00014/03/2020";2020-03-10;0.00;0.00;"przelew 3 dni";2020-03-13;0;0.00;0.00;0.00;0.00;6700.00;536.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;6700.00;7236.00;536.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"IFS Eastern Europe nowy";"Industrial and Financial Systems Central                                                                        and Eastern Europe Sp. z o.o.";"ul. M. Flisa 4";;"02-247";"Warszawa";;"526-25-06-111";"FA 00015/03/2020";2020-03-10;1;0;0;"00015/03/2020";2020-03-10;0.00;0.00;"Przelew  14 dni";2020-03-24;0;2250.00;517.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;2250.00;2767.50;517.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Przedsiębiorstwo Wodociąg";"Przedsiębiorstwo Wodociągów i Kanalizacji w Piasecznie Sp. z o.o.";"ul. Żeromskiego 39";;"05-500";"Piaseczno";;"1231171794";"FA 00016/03/2020";2020-03-10;1;0;0;"00016/03/2020";2020-03-10;0.00;0.00;"Przelew  14 dni";2020-03-24;0;2785.00;640.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;2785.00;3425.55;640.55;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"CMP centrum medyczne";"Centrum Medyczne Puławska  Sp. z o.o.";"ul. Puławska 49";;"05-500";"Piaseczno";;"123-09-55-789";"FA 00017/03/2020";2020-03-10;1;0;0;"00017/03/2020";2020-03-10;0.00;0.00;"Przelew  14 dni";2020-03-24;0;15800.00;3634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;15800.00;19434.00;3634.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"AMRENTS";"AMRENTS Muszyński Adam";"ul. Młynarska 13a lok 89";;"05-500";"Piaseczno";;"123-08-19-862";"FA 00018/03/2020";2020-03-10;1;0;0;"00018/03/2020";2020-03-10;0.00;0.00;"Przelew  14 dni";2020-03-24;0;450.00;103.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;450.00;553.50;103.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;"FA";"Darius de Sola Pool";"Darius de Sola Pool";"105 Irving Street MA";;"02-138";"Cambridge USA";;;"FA 00019/03/2020";2020-03-10;1;0;0;"00019/03/2020";2020-03-10;0.00;0.00;"Przelew 7 dni";2020-03-17;0;0.00;0.00;0.00;0.00;280.00;22.40;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2020-03-10;"PLN";1.0000;;;0;280.00;302.40;22.40;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
